,activity_period,marketplace,transaction_type,asin,product_name,qty,item_weight,total_activity_weight,price_of_items_amt_vat_excl,total_price_of_items_amt_vat_excl,ship_charge_amt_vat_excl,total_ship_charge_amt_vat_excl,total_activity_value_amt_vat_excl,price_of_items_vat_rate_percent,price_of_items_vat_amt,total_price_of_items_vat_amt,ship_charge_vat_rate_percent,ship_charge_vat_amt,total_ship_charge_vat_amt,total_activity_value_vat_amt,price_of_items_amt_vat_incl,total_price_of_items_amt_vat_incl,ship_charge_amt_vat_incl,total_ship_charge_amt_vat_incl,total_activity_value_amt_vat_incl,transaction_currency_code,depature_city,departure_country,departure_post_code,arrival_city,arrival_country,arrival_post_code,sale_depart_country,sale_arrival_country,transportation_mode,delivery_conditions,taxable_jurisdiction,export_outside_eu,tax_reporting_scheme,tax_collection_responsibility
50,2022-01-01,amazon.de,RETURN,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,,,,,,,,,,,,,,,,,,,DARMSTADT,DE,64291,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
51,2022-01-01,,FC_TRANSFER,B08GSNC3SG,Immersion Heater 1.500 W,2,1.2,2.4,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,BOVES,FR,80440,,,TRANSPORT_BY_ROAD,XXX,,,,
52,2022-01-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),2,0.04,0.08,25.2,25.2,0.0,0.0,25.2,0.19,4.78,4.78,0.19,0.0,0.0,4.78,29.98,29.98,0.0,0.0,29.98,EUR,Monchengladbach,DE,41179,Jever,DE,26441,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
53,2022-01-01,amazon.it,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,19.99,19.99,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,0.0,0.0,19.99,EUR,Illescas,ES,45200,Civitella D'agliano,IT,01020,ES,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
54,2022-01-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Monchengladbach,DE,41179,Bad Neuenahr-ahrweiler,DE,53474,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
55,2022-01-01,amazon.de,SALE,B08L3Z6LM9,Wine Bottle Stand (Rose),1,0.05,0.05,10.92,10.92,0.0,0.0,10.92,0.19,2.07,2.07,0.19,0.0,0.0,2.07,12.99,12.99,0.0,0.0,12.99,EUR,Monchengladbach,DE,41179,Bad Neuenahr-ahrweiler,DE,53474,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
56,2022-01-01,amazon.es,RETURN,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,,,,,,,,,,,,,,,,,,,BARCELONA,ES,08170,Castile-La Mancha,ES,45200,ES,ES,CONSIGNMENT_BY_POST,XXX,,,,
57,2022-01-01,amazon.de,RETURN,B082J64726,Immersion Heater 3.000 W,1,1.41,1.41,,,,,,,,,,,,,,,,,,,SCHEFFLENZ,DE,74850,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
58,2022-01-01,amazon.nl,SALE,B082J64726,Immersion Heater 3.000 W,1,1.41,1.41,99.99,99.99,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,99.99,0.0,0.0,99.99,EUR,Kaiserslautern,DE,67661,Gent,BE,9000,DE,BE,CONSIGNMENT_BY_POST,DAP,BELGIUM,NO,REGULAR,SELLER
59,2022-01-01,amazon.de,SALE,B082J64726,Immersion Heater 3.000 W,1,1.41,1.41,84.03,84.03,0.0,0.0,84.03,0.19,15.96,15.96,0.19,0.0,0.0,15.96,99.99,99.99,0.0,0.0,99.99,EUR,Kaiserslautern,DE,67661,Böbrach,DE,94255,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
60,2022-01-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Tilbury,GB,RM18 7AN,HARLOW,GB,CM18 6UF,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
61,2022-01-01,,FC_TRANSFER,B082J64726,Immersion Heater 3.000 W,1,1.28,1.28,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,BOVES,FR,80440,,,TRANSPORT_BY_ROAD,XXX,,,,
62,2022-01-01,amazon.it,SALE,B082J64726,Immersion Heater 3.000 W,1,1.41,1.41,99.99,99.99,1.99,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,99.99,1.99,0.0,99.99,EUR,Kaiserslautern,DE,67661,Fiesso Umbertiano,IT,45024,DE,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
63,2022-01-01,amazon.de,RETURN,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,,,,,,,,,,,,,,,,,,,SCHWARZENBACH/SAALE,DE,95126,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
64,2022-01-01,amazon.es,REFUND,B08GSNC3SG,Immersion Heater 1.500 W,1,,,-57.84,-57.84,,,-57.84,0.21,-12.15,-12.15,,,,-12.15,-69.99,-69.99,,,-69.99,EUR,illescas (Toledo),,45200,Barcelona,,08170,ES,ES,CONSIGNMENT_BY_POST,DAP,SPAIN,NO,REGULAR,SELLER
65,2022-01-01,amazon.de,REFUND,B08GSNC3SG,Immersion Heater 1.500 W,1,,,-58.82,-58.82,,,-58.82,0.19,-11.17,-11.17,,,,-11.17,-69.99,-69.99,,,-69.99,EUR,Pforzheim,,75177,Darmstadt,,64291,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
66,2022-01-01,,FC_TRANSFER,B08GSNC3SG,Immersion Heater 1.500 W,1,1.2,1.2,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,BOVES,FR,80440,,,TRANSPORT_BY_ROAD,XXX,,,,
67,2022-01-01,amazon.de,RETURN,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,,,,,,,,,,,,,,,,,,,WOLFSEGG,DE,93195,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
68,2022-01-01,amazon.it,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,19.99,19.99,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,0.0,0.0,19.99,EUR,Barcelona,ES,08820,Messina(spadafora),IT,98048,ES,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
69,2022-01-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Tilbury,GB,RM18 7AN,Sussex,GB,BN43 5GL,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
70,2022-01-01,amazon.de,REFUND,B08GSNC3SG,Immersion Heater 1.500 W,1,,,-75.62,-75.62,-3.35,0.0,-75.62,0.19,-14.37,-14.37,0.19,-0.64,0.0,-14.37,-89.99,-89.99,-3.99,0.0,-89.99,EUR,Pforzheim,,75177,Arzbach,,56337,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
71,2022-01-01,amazon.de,REFUND,B082J64726,Immersion Heater 3.000 W,1,,,-75.62,-75.62,,,-75.62,0.19,-14.37,-14.37,,,,-14.37,-89.99,-89.99,,,-89.99,EUR,Pforzheim,,75177,Schefflenz,,74850,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
72,2022-01-01,amazon.de,LIQUIDATION_SALE,B082J64726,Immersion Heater 3.000 W,1,1280.0,1280.0,5.88,5.88,,,5.88,0.19,1.12,1.12,,,,1.12,7.0,7.0,,,7.0,EUR,Werne,DE,59368,Rosdorf,DE,37124,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
73,2022-01-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Frankenthal (Pfalz),DE,67227,Bernau Bei Berlin,DE,16321,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
74,2022-01-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Tilbury,GB,RM18 7AN,HIGH WYCOMBE,GB,HP14 4LX,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
75,2022-01-01,amazon.it,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,19.99,19.99,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,0.0,0.0,19.99,EUR,Barcelona,ES,08820,ROMA,IT,00149,ES,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
76,2022-01-01,amazon.it,RETURN,B082J64726,Immersion Heater 3.000 W,1,1.41,1.41,,,,,,,,,,,,,,,,,,,SOAVE,IT,37038,Bielany Wroclawskie,PL,55-040,DE,IT,CONSIGNMENT_BY_POST,XXX,,,,
77,2022-01-01,amazon.de,REFUND,B082J64726,Immersion Heater 3.000 W,1,,,-75.62,-75.62,,,-75.62,0.19,-14.37,-14.37,,,,-14.37,-89.99,-89.99,,,-89.99,EUR,Berlin,,10119,Krumbach,,86381,DE,DE,,,GERMANY,NO,REGULAR,SELLER
78,2022-01-01,amazon.fr,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,16.66,16.66,0.0,0.0,16.66,0.2,3.33,3.33,0.2,0.0,0.0,3.33,19.99,19.99,0.0,0.0,19.99,EUR,Barcelona,ES,08820,Nimes,FR,30900,ES,FR,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
79,2022-01-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Monchengladbach,DE,41179,Blankenheim,DE,53945,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
80,2022-01-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),2,0.04,0.08,25.2,25.2,4.19,4.19,29.39,0.19,4.78,4.78,0.19,0.8,0.8,5.58,29.98,29.98,4.99,4.99,34.97,EUR,Frankenthal (Pfalz),DE,67227,Dettenhausen,DE,72135,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
81,2022-01-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Tilbury,GB,RM18 7AN,HIGH WYCOMBE,GB,HP14 4LX,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
82,2022-01-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,4.16,4.16,16.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,4.16,4.16,16.65,GBP,Manchester,GB,M90 5AA,BOLTON,GB,BL3 1LZ,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
83,2022-01-01,amazon.de,RETURN,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,,,,,,,,,,,,,,,,,,,ROSENHEIM,DE,83022,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
84,2022-01-01,amazon.de,REFUND,B08GSNC3SG,Immersion Heater 1.500 W,1,,,-75.62,-75.62,,,-75.62,0.19,-14.37,-14.37,,,,-14.37,-89.99,-89.99,,,-89.99,EUR,Pforzheim,,75177,Wolfsegg,,93195,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
85,2022-01-01,,FC_TRANSFER,B08GSNC3SG,Immersion Heater 1.500 W,1,1.2,1.2,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Komorniki,PL,62-052,Leipzig,DE,04347,,,TRANSPORT_BY_ROAD,XXX,,,,
86,2022-01-01,amazon.de,REFUND,B082J64726,Immersion Heater 3.000 W,1,,,-75.62,-75.62,,,-75.62,0.19,-14.37,-14.37,,,,-14.37,-89.99,-89.99,,,-89.99,EUR,Berlin,,10119,Neuried,,82061,DE,DE,,,GERMANY,NO,REGULAR,SELLER
87,2022-01-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),2,0.04,0.08,25.2,25.2,0.0,0.0,25.2,0.19,4.78,4.78,0.19,0.0,0.0,4.78,29.98,29.98,0.0,0.0,29.98,EUR,Monchengladbach,DE,41179,Gelsenkirchen,DE,45879,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
88,2022-01-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),2,0.04,0.08,23.52,23.52,0.0,0.0,23.52,0.19,4.46,4.46,0.19,0.0,0.0,4.46,27.98,27.98,0.0,0.0,27.98,EUR,Monchengladbach,DE,41179,Gelsenkirchen,DE,45879,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
89,2022-01-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Frankenthal (Pfalz),DE,67227,Ludwigshafen,DE,67065,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
90,2022-01-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Darlington,GB,DL1 4BF,Dingwall,GB,IV159TY,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
91,2022-01-01,amazon.it,REFUND,B08L3ZJ7QG,Wine Bottle Stand (Red),1,,,,,-3.99,-3.99,-3.99,,,,0.0,0.0,0.0,0.0,,,-3.99,-3.99,-3.99,EUR,Barcelona,,08820,Montalto Uffugo,,87046,ES,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
92,2022-01-01,amazon.de,REFUND,B08GSNC3SG,Immersion Heater 1.500 W,1,,,-75.62,-75.62,,,-75.62,0.19,-14.37,-14.37,,,,-14.37,-89.99,-89.99,,,-89.99,EUR,Pforzheim,,75177,Schwarzenbach/Saale,,95126,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
93,2022-01-01,,FC_TRANSFER,B08GSNC3SG,Immersion Heater 1.500 W,1,1.2,1.2,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Komorniki,PL,62-052,Leipzig,DE,04347,,,TRANSPORT_BY_ROAD,XXX,,,,
94,2022-01-01,,FC_TRANSFER,B082J64726,Immersion Heater 3.000 W,1,1.28,1.28,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,BOVES,FR,80440,,,TRANSPORT_BY_ROAD,XXX,,,,
95,2022-01-01,,FC_TRANSFER,B08GSNC3SG,Immersion Heater 1.500 W,1,1.2,1.2,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Komorniki,PL,62-052,Leipzig,DE,04347,,,TRANSPORT_BY_ROAD,XXX,,,,
96,2022-01-01,,FC_TRANSFER,B082J64726,Immersion Heater 3.000 W,1,1.28,1.28,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Komorniki,PL,62-052,Leipzig,DE,04347,,,TRANSPORT_BY_ROAD,XXX,,,,
97,2022-01-01,amazon.fr,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,74.99,74.99,4.16,0.0,74.99,0.2,15.0,15.0,0.2,0.83,0.0,15.0,89.99,89.99,4.99,0.0,89.99,EUR,Pforzheim,DE,75177,muntzenheim,FR,68320,DE,FR,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
98,2022-01-01,amazon.es,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,74.37,74.37,0.0,0.0,74.37,0.21,15.62,15.62,0.21,0.0,0.0,15.62,89.99,89.99,0.0,0.0,89.99,EUR,Pforzheim,DE,75177,Barcelona,ES,08310,DE,ES,CONSIGNMENT_BY_POST,DAP,SPAIN,NO,REGULAR,SELLER
99,2022-01-01,amazon.fr,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,16.66,16.66,0.0,0.0,16.66,0.2,3.33,3.33,0.2,0.0,0.0,3.33,19.99,19.99,0.0,0.0,19.99,EUR,Frankenthal (Pfalz),DE,67227,Auray,FR,56400,DE,FR,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
100,2022-01-01,amazon.fr,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,74.99,74.99,7.99,7.99,82.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99,74.99,7.99,7.99,82.98,EUR,Pforzheim,DE,75177,Grasse,FR,06130,DE,FR,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
101,2022-01-01,amazon.de,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Pforzheim,DE,75177,Wolfsegg,DE,93195,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
102,2022-01-01,amazon.de,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Pforzheim,DE,75177,Barsbüttel,DE,22885,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
103,2022-01-01,amazon.de,SALE,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,11.76,11.76,0.0,0.0,11.76,0.19,2.23,2.23,0.19,0.0,0.0,2.23,13.99,13.99,0.0,0.0,13.99,EUR,Monchengladbach,DE,41179,Kisdorf,DE,24629,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
104,2022-01-01,amazon.de,SALE,B0838M7V44,Wine Bottle Stand (Rose),2,0.55,1.1,50.4,50.4,3.35,0.0,50.4,0.19,9.58,9.58,0.19,0.64,0.0,9.58,59.98,59.98,3.99,0.0,59.98,EUR,Achim,DE,28832,Kühlungsborn,DE,18225,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
105,2022-01-01,amazon.de,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Pforzheim,DE,75177,Erfurt,DE,99085,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
106,2022-01-01,amazon.de,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Pforzheim,DE,75177,Unterkatz,DE,98634,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
107,2022-01-01,amazon.de,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,75.62,75.62,3.35,0.0,75.62,0.19,14.37,14.37,0.19,0.64,0.0,14.37,89.99,89.99,3.99,0.0,89.99,EUR,Pforzheim,DE,75177,Großerkmannsdorf,DE,01454,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
108,2022-01-01,amazon.fr,RETURN,B082J64726,Immersion Heater 3.000 W,1,1.41,1.41,,,,,,,,,,,,,,,,,,,ST MESMIN,FR,24270,Bielany Wroclawskie,PL,55-040,DE,FR,CONSIGNMENT_BY_POST,XXX,,,,
109,2022-01-01,amazon.it,REFUND,B082J64726,Immersion Heater 3.000 W,1,,,-99.99,-99.99,-3.99,0.0,-99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.99,-99.99,-3.99,0.0,-99.99,EUR,Pforzheim,,75177,Soave,,37038,DE,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
110,2022-01-01,amazon.co.uk,REFUND,B08L3ZJ7QG,Wine Bottle Stand (Red),1,,,-12.49,-12.49,-0.52,-0.52,-13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.49,-12.49,-0.52,-0.52,-13.01,GBP,BOWBURN,,DH6 5NP,Belfast,,BT13EP,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
111,2022-01-01,,FC_TRANSFER,B08GSNC3SG,Immersion Heater 1.500 W,1,1.2,1.2,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,BOVES,FR,80440,,,TRANSPORT_BY_ROAD,XXX,,,,
112,2022-01-01,,FC_TRANSFER,B082J64726,Immersion Heater 3.000 W,1,1.28,1.28,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,BOVES,FR,80440,,,TRANSPORT_BY_ROAD,XXX,,,,
113,2022-01-01,amazon.it,SALE,B08L3Z6LM9,Wine Bottle Stand (Rose),1,0.05,0.05,19.99,19.99,2.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,2.0,0.0,19.99,EUR,Murcia,ES,30156,Arcore,IT,20862,ES,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
114,2022-01-01,amazon.es,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,74.37,74.37,0.0,0.0,74.37,0.21,15.62,15.62,0.21,0.0,0.0,15.62,89.99,89.99,0.0,0.0,89.99,EUR,Pforzheim,DE,75177,SEVILLA,ES,41089,DE,ES,CONSIGNMENT_BY_POST,DAP,SPAIN,NO,REGULAR,SELLER
115,2022-01-01,amazon.de,SALE,B08L3Z6LM9,Wine Bottle Stand (Rose),1,0.05,0.05,10.92,10.92,0.0,0.0,10.92,0.19,2.07,2.07,0.19,0.0,0.0,2.07,12.99,12.99,0.0,0.0,12.99,EUR,Monchengladbach,DE,41179,Bernau bei Berlin,DE,16321,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
116,2022-01-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Darlington,GB,DL1 4BF,WALLINGFORD,GB,OX10 9GE,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
117,2022-01-01,,FC_TRANSFER,B08L3Z9SSD,Wine Bottle Stand (Topas),1,0.04,0.04,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Lodz,PL,90-001,San Fernando de Henares,ES,28830,,,TRANSPORT_BY_ROAD,XXX,,,,
118,2022-01-01,amazon.de,SALE,B082J64726,Immersion Heater 3.000 W,1,1.41,1.41,92.43,92.43,0.0,0.0,92.43,0.19,17.56,17.56,0.19,0.0,0.0,17.56,109.99,109.99,0.0,0.0,109.99,EUR,Berlin,DE,10119,Weinsberg,DE,74189,DE,DE,,,GERMANY,NO,REGULAR,SELLER
119,2022-01-01,amazon.de,REFUND,B082J64726,Immersion Heater 3.000 W,1,,,-92.43,-92.43,,,-92.43,0.19,-17.56,-17.56,,,,-17.56,-109.99,-109.99,,,-109.99,EUR,Berlin,,10119,Lilienthal,,28865,DE,DE,,,GERMANY,NO,REGULAR,SELLER
120,2022-01-01,amazon.it,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,19.99,19.99,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,0.0,0.0,19.99,EUR,Augny,FR,57685,Milano,IT,20148,FR,IT,CONSIGNMENT_BY_POST,DAP,ITALY,NO,REGULAR,SELLER
121,2022-01-01,amazon.de,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Pforzheim,DE,75177,Pfungstadt,DE,64319,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
122,2022-01-01,amazon.de,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Pforzheim,DE,75177,Elsendorf,DE,84094,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
123,2022-01-01,amazon.de,SALE,B08GSNC3SG,Immersion Heater 1.500 W,1,1.32,1.32,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Pforzheim,DE,75177,Kierspe,DE,58566,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
